model,precision,recall
SVM_RBF,0.7052238805970149,1.0
SVM_RBF,0.7065420560747664,1.0
SVM_RBF,0.7078651685393258,1.0
SVM_RBF,0.7091932457786116,1.0
SVM_RBF,0.7105263157894737,1.0
SVM_RBF,0.711864406779661,1.0
SVM_RBF,0.7132075471698113,1.0
SVM_RBF,0.7145557655954632,1.0
SVM_RBF,0.7159090909090909,1.0
SVM_RBF,0.7172675521821632,1.0
SVM_RBF,0.7186311787072244,1.0
SVM_RBF,0.72,1.0
SVM_RBF,0.7213740458015268,1.0
SVM_RBF,0.722753346080306,1.0
SVM_RBF,0.7241379310344828,1.0
SVM_RBF,0.72552783109405,1.0
SVM_RBF,0.7269230769230769,1.0
SVM_RBF,0.7283236994219653,1.0
SVM_RBF,0.7297297297297297,1.0
SVM_RBF,0.7311411992263056,1.0
SVM_RBF,0.7325581395348837,1.0
SVM_RBF,0.7339805825242719,1.0
SVM_RBF,0.7354085603112841,1.0
SVM_RBF,0.7368421052631579,1.0
SVM_RBF,0.73828125,1.0
SVM_RBF,0.7397260273972602,1.0
SVM_RBF,0.7411764705882353,1.0
SVM_RBF,0.7426326129666012,1.0
SVM_RBF,0.7440944881889764,1.0
SVM_RBF,0.7455621301775148,1.0
SVM_RBF,0.7470355731225297,1.0
SVM_RBF,0.7485148514851485,1.0
SVM_RBF,0.75,1.0
SVM_RBF,0.7514910536779325,1.0
SVM_RBF,0.7529880478087649,1.0
SVM_RBF,0.7544910179640718,1.0
SVM_RBF,0.756,1.0
SVM_RBF,0.7575150300601202,1.0
SVM_RBF,0.7590361445783133,1.0
SVM_RBF,0.7605633802816901,1.0
SVM_RBF,0.7620967741935484,1.0
SVM_RBF,0.7636363636363637,1.0
SVM_RBF,0.7651821862348178,1.0
SVM_RBF,0.7667342799188641,1.0
SVM_RBF,0.7682926829268293,1.0
SVM_RBF,0.769857433808554,1.0
SVM_RBF,0.7714285714285715,1.0
SVM_RBF,0.7730061349693251,1.0
SVM_RBF,0.7745901639344263,1.0
SVM_RBF,0.7761806981519507,1.0
SVM_RBF,0.7777777777777778,1.0
SVM_RBF,0.7793814432989691,1.0
SVM_RBF,0.78099173553719,1.0
SVM_RBF,0.782608695652174,1.0
SVM_RBF,0.7842323651452282,1.0
SVM_RBF,0.7858627858627859,1.0
SVM_RBF,0.7875,1.0
SVM_RBF,0.7891440501043842,1.0
SVM_RBF,0.7907949790794979,1.0
SVM_RBF,0.7924528301886793,1.0
SVM_RBF,0.7941176470588235,1.0
SVM_RBF,0.7957894736842105,1.0
SVM_RBF,0.7974683544303798,1.0
SVM_RBF,0.7991543340380549,1.0
SVM_RBF,0.8008474576271186,1.0
SVM_RBF,0.802547770700637,1.0
SVM_RBF,0.8042553191489362,1.0
SVM_RBF,0.8059701492537313,1.0
SVM_RBF,0.8076923076923077,1.0
SVM_RBF,0.8094218415417559,1.0
SVM_RBF,0.8111587982832618,1.0
SVM_RBF,0.8129032258064516,1.0
SVM_RBF,0.8146551724137931,1.0
SVM_RBF,0.816414686825054,1.0
SVM_RBF,0.8181818181818182,1.0
SVM_RBF,0.8199566160520607,1.0
SVM_RBF,0.8217391304347826,1.0
SVM_RBF,0.8235294117647058,1.0
SVM_RBF,0.8253275109170306,1.0
SVM_RBF,0.8271334792122538,1.0
SVM_RBF,0.8289473684210527,1.0
SVM_RBF,0.8307692307692308,1.0
SVM_RBF,0.8325991189427313,1.0
SVM_RBF,0.8344370860927153,1.0
SVM_RBF,0.8362831858407079,1.0
SVM_RBF,0.8381374722838137,1.0
SVM_RBF,0.84,1.0
SVM_RBF,0.8418708240534521,1.0
SVM_RBF,0.84375,1.0
SVM_RBF,0.8456375838926175,1.0
SVM_RBF,0.8475336322869955,1.0
SVM_RBF,0.849438202247191,1.0
SVM_RBF,0.8513513513513513,1.0
SVM_RBF,0.8532731376975169,1.0
SVM_RBF,0.8552036199095022,1.0
SVM_RBF,0.8571428571428571,1.0
SVM_RBF,0.8590909090909091,1.0
SVM_RBF,0.8610478359908884,1.0
SVM_RBF,0.863013698630137,1.0
SVM_RBF,0.8649885583524027,1.0
SVM_RBF,0.8669724770642202,1.0
SVM_RBF,0.8689655172413793,1.0
SVM_RBF,0.8709677419354839,1.0
SVM_RBF,0.8729792147806005,1.0
SVM_RBF,0.875,1.0
SVM_RBF,0.877030162412993,1.0
SVM_RBF,0.8790697674418605,1.0
SVM_RBF,0.8811188811188811,1.0
SVM_RBF,0.883177570093458,1.0
SVM_RBF,0.8852459016393442,1.0
SVM_RBF,0.8873239436619719,1.0
SVM_RBF,0.8894117647058823,1.0
SVM_RBF,0.8915094339622641,1.0
SVM_RBF,0.8936170212765957,1.0
SVM_RBF,0.8957345971563981,1.0
SVM_RBF,0.8978622327790974,1.0
SVM_RBF,0.9,1.0
SVM_RBF,0.9021479713603818,1.0
SVM_RBF,0.9043062200956937,1.0
SVM_RBF,0.9064748201438849,1.0
SVM_RBF,0.9086538461538461,1.0
SVM_RBF,0.9108433734939759,1.0
SVM_RBF,0.9130434782608695,1.0
SVM_RBF,0.9152542372881356,1.0
SVM_RBF,0.9174757281553398,1.0
SVM_RBF,0.9197080291970803,1.0
SVM_RBF,0.9219512195121952,1.0
SVM_RBF,0.9242053789731052,1.0
SVM_RBF,0.9264705882352942,1.0
SVM_RBF,0.9287469287469288,1.0
SVM_RBF,0.9310344827586207,1.0
SVM_RBF,0.9333333333333333,1.0
SVM_RBF,0.9356435643564357,1.0
SVM_RBF,0.9379652605459057,1.0
SVM_RBF,0.9402985074626866,1.0
SVM_RBF,0.942643391521197,1.0
SVM_RBF,0.945,1.0
SVM_RBF,0.9473684210526315,1.0
SVM_RBF,0.949748743718593,1.0
SVM_RBF,0.9521410579345088,1.0
SVM_RBF,0.9545454545454546,1.0
SVM_RBF,0.9569620253164557,1.0
SVM_RBF,0.9593908629441624,1.0
SVM_RBF,0.9592875318066157,0.9973544973544973
SVM_RBF,0.9617346938775511,0.9973544973544973
SVM_RBF,0.9641943734015346,0.9973544973544973
SVM_RBF,0.9666666666666667,0.9973544973544973
SVM_RBF,0.9665809768637532,0.9947089947089947
SVM_RBF,0.9690721649484536,0.9947089947089947
SVM_RBF,0.9715762273901809,0.9947089947089947
SVM_RBF,0.9740932642487047,0.9947089947089947
SVM_RBF,0.9766233766233766,0.9947089947089947
SVM_RBF,0.9791666666666666,0.9947089947089947
SVM_RBF,0.9817232375979112,0.9947089947089947
SVM_RBF,0.9842931937172775,0.9947089947089947
SVM_RBF,0.984251968503937,0.9920634920634921
SVM_RBF,0.9868421052631579,0.9920634920634921
SVM_RBF,0.9868073878627969,0.9894179894179894
SVM_RBF,0.9894179894179894,0.9894179894179894
SVM_RBF,0.9920424403183024,0.9894179894179894
SVM_RBF,0.9920212765957447,0.9867724867724867
SVM_RBF,0.992,0.9841269841269841
SVM_RBF,0.9919786096256684,0.9814814814814815
SVM_RBF,0.9919571045576407,0.9788359788359788
SVM_RBF,0.9919354838709677,0.9761904761904762
SVM_RBF,0.9919137466307277,0.9735449735449735
SVM_RBF,0.9945945945945946,0.9735449735449735
SVM_RBF,0.994579945799458,0.9708994708994709
SVM_RBF,0.9945652173913043,0.9682539682539683
SVM_RBF,0.9945504087193461,0.9656084656084656
SVM_RBF,0.994535519125683,0.9629629629629629
SVM_RBF,0.9945205479452055,0.9603174603174603
SVM_RBF,0.9945054945054945,0.9576719576719577
SVM_RBF,0.9944903581267218,0.955026455026455
SVM_RBF,0.994475138121547,0.9523809523809523
SVM_RBF,0.9944598337950139,0.9497354497354498
SVM_RBF,0.9944444444444445,0.9470899470899471
SVM_RBF,0.9944289693593314,0.9444444444444444
SVM_RBF,0.994413407821229,0.9417989417989417
SVM_RBF,0.9943977591036415,0.9391534391534392
SVM_RBF,0.9943820224719101,0.9365079365079365
SVM_RBF,0.9943661971830986,0.9338624338624338
SVM_RBF,0.9943502824858758,0.9312169312169312
SVM_RBF,0.9943342776203966,0.9285714285714286
SVM_RBF,0.9943181818181818,0.9259259259259259
SVM_RBF,0.9943019943019943,0.9232804232804233
SVM_RBF,0.9971428571428571,0.9232804232804233
SVM_RBF,0.997134670487106,0.9206349206349206
SVM_RBF,0.9971264367816092,0.917989417989418
SVM_RBF,0.9971181556195965,0.9153439153439153
SVM_RBF,0.9971098265895953,0.9126984126984127
SVM_RBF,0.9971014492753624,0.91005291005291
SVM_RBF,0.997093023255814,0.9074074074074074
SVM_RBF,0.9970845481049563,0.9047619047619048
SVM_RBF,0.9970760233918129,0.9021164021164021
SVM_RBF,0.9970674486803519,0.8994708994708994
SVM_RBF,0.9970588235294118,0.8968253968253969
SVM_RBF,0.9970501474926253,0.8941798941798942
SVM_RBF,0.9970414201183432,0.8915343915343915
SVM_RBF,0.9970326409495549,0.8888888888888888
SVM_RBF,0.9970238095238095,0.8862433862433863
SVM_RBF,0.9970149253731343,0.8835978835978836
SVM_RBF,0.9970059880239521,0.8809523809523809
SVM_RBF,0.996996996996997,0.8783068783068783
SVM_RBF,0.9969879518072289,0.8756613756613757
SVM_RBF,0.9969788519637462,0.873015873015873
SVM_RBF,0.996969696969697,0.8703703703703703
SVM_RBF,0.9969604863221885,0.8677248677248677
SVM_RBF,0.9969512195121951,0.8650793650793651
SVM_RBF,0.9969418960244648,0.8624338624338624
SVM_RBF,0.9969325153374233,0.8597883597883598
SVM_RBF,0.9969230769230769,0.8571428571428571
SVM_RBF,0.9969135802469136,0.8544973544973545
SVM_RBF,0.9969040247678018,0.8518518518518519
SVM_RBF,0.9968944099378882,0.8492063492063492
SVM_RBF,0.9968847352024922,0.8465608465608465
SVM_RBF,0.996875,0.843915343915344
SVM_RBF,0.9968652037617555,0.8412698412698413
SVM_RBF,0.9968553459119497,0.8386243386243386
SVM_RBF,0.9968454258675079,0.8359788359788359
SVM_RBF,0.9968354430379747,0.8333333333333334
SVM_RBF,0.9968253968253968,0.8306878306878307
SVM_RBF,0.9968152866242038,0.828042328042328
SVM_RBF,0.9968051118210862,0.8253968253968254
SVM_RBF,0.9967948717948718,0.8227513227513228
SVM_RBF,0.9967845659163987,0.8201058201058201
SVM_RBF,0.9967741935483871,0.8174603174603174
SVM_RBF,0.9967637540453075,0.8148148148148148
SVM_RBF,0.996742671009772,0.8095238095238095
SVM_RBF,0.9967320261437909,0.8068783068783069
SVM_RBF,0.9967213114754099,0.8042328042328042
SVM_RBF,0.9967105263157895,0.8015873015873016
SVM_RBF,0.9966996699669967,0.798941798941799
SVM_RBF,0.9966887417218543,0.7962962962962963
SVM_RBF,0.9966777408637874,0.7936507936507936
SVM_RBF,0.9966666666666667,0.791005291005291
SVM_RBF,0.9966555183946488,0.7883597883597884
SVM_RBF,1.0,0.7883597883597884
SVM_RBF,1.0,0.7857142857142857
SVM_RBF,1.0,0.783068783068783
SVM_RBF,1.0,0.7804232804232805
SVM_RBF,1.0,0.7777777777777778
SVM_RBF,1.0,0.7751322751322751
SVM_RBF,1.0,0.7724867724867724
SVM_RBF,1.0,0.7698412698412699
SVM_RBF,1.0,0.7671957671957672
SVM_RBF,1.0,0.7645502645502645
SVM_RBF,1.0,0.7619047619047619
SVM_RBF,1.0,0.7592592592592593
SVM_RBF,1.0,0.7566137566137566
SVM_RBF,1.0,0.753968253968254
SVM_RBF,1.0,0.7513227513227513
SVM_RBF,1.0,0.7486772486772487
SVM_RBF,1.0,0.746031746031746
SVM_RBF,1.0,0.7433862433862434
SVM_RBF,1.0,0.7407407407407407
SVM_RBF,1.0,0.7380952380952381
SVM_RBF,1.0,0.7354497354497355
SVM_RBF,1.0,0.7328042328042328
SVM_RBF,1.0,0.7301587301587301
SVM_RBF,1.0,0.7275132275132276
SVM_RBF,1.0,0.7248677248677249
SVM_RBF,1.0,0.7222222222222222
SVM_RBF,1.0,0.7195767195767195
SVM_RBF,1.0,0.716931216931217
SVM_RBF,1.0,0.7142857142857143
SVM_RBF,1.0,0.7116402116402116
SVM_RBF,1.0,0.708994708994709
SVM_RBF,1.0,0.7063492063492064
SVM_RBF,1.0,0.7037037037037037
SVM_RBF,1.0,0.701058201058201
SVM_RBF,1.0,0.6984126984126984
SVM_RBF,1.0,0.6957671957671958
SVM_RBF,1.0,0.6931216931216931
SVM_RBF,1.0,0.6904761904761905
SVM_RBF,1.0,0.6878306878306878
SVM_RBF,1.0,0.6851851851851852
SVM_RBF,1.0,0.6825396825396826
SVM_RBF,1.0,0.6798941798941799
SVM_RBF,1.0,0.6772486772486772
SVM_RBF,1.0,0.6746031746031746
SVM_RBF,1.0,0.671957671957672
SVM_RBF,1.0,0.6693121693121693
SVM_RBF,1.0,0.6666666666666666
SVM_RBF,1.0,0.6640211640211641
SVM_RBF,1.0,0.6613756613756614
SVM_RBF,1.0,0.6587301587301587
SVM_RBF,1.0,0.656084656084656
SVM_RBF,1.0,0.6534391534391535
SVM_RBF,1.0,0.6507936507936508
SVM_RBF,1.0,0.6428571428571429
SVM_RBF,1.0,0.6402116402116402
SVM_RBF,1.0,0.6375661375661376
SVM_RBF,1.0,0.6349206349206349
SVM_RBF,1.0,0.6322751322751323
SVM_RBF,1.0,0.6296296296296297
SVM_RBF,1.0,0.626984126984127
SVM_RBF,1.0,0.6243386243386243
SVM_RBF,1.0,0.6216931216931217
SVM_RBF,1.0,0.6190476190476191
SVM_RBF,1.0,0.6164021164021164
SVM_RBF,1.0,0.6137566137566137
SVM_RBF,1.0,0.6111111111111112
SVM_RBF,1.0,0.6084656084656085
SVM_RBF,1.0,0.6058201058201058
SVM_RBF,1.0,0.6031746031746031
SVM_RBF,1.0,0.6005291005291006
SVM_RBF,1.0,0.5978835978835979
SVM_RBF,1.0,0.5952380952380952
SVM_RBF,1.0,0.5925925925925926
SVM_RBF,1.0,0.58994708994709
SVM_RBF,1.0,0.5873015873015873
SVM_RBF,1.0,0.5846560846560847
SVM_RBF,1.0,0.582010582010582
SVM_RBF,1.0,0.5793650793650794
SVM_RBF,1.0,0.5767195767195767
SVM_RBF,1.0,0.5740740740740741
SVM_RBF,1.0,0.5714285714285714
SVM_RBF,1.0,0.5687830687830688
SVM_RBF,1.0,0.5661375661375662
SVM_RBF,1.0,0.5634920634920635
SVM_RBF,1.0,0.5608465608465608
SVM_RBF,1.0,0.5582010582010583
SVM_RBF,1.0,0.5555555555555556
SVM_RBF,1.0,0.5529100529100529
SVM_RBF,1.0,0.5502645502645502
SVM_RBF,1.0,0.5476190476190477
SVM_RBF,1.0,0.544973544973545
SVM_RBF,1.0,0.5423280423280423
SVM_RBF,1.0,0.5396825396825397
SVM_RBF,1.0,0.5370370370370371
SVM_RBF,1.0,0.5343915343915344
SVM_RBF,1.0,0.5317460317460317
SVM_RBF,1.0,0.5291005291005291
SVM_RBF,1.0,0.5264550264550265
SVM_RBF,1.0,0.5238095238095238
SVM_RBF,1.0,0.5211640211640212
SVM_RBF,1.0,0.5185185185185185
SVM_RBF,1.0,0.5158730158730159
SVM_RBF,1.0,0.5132275132275133
SVM_RBF,1.0,0.5105820105820106
SVM_RBF,1.0,0.5079365079365079
SVM_RBF,1.0,0.5052910052910053
SVM_RBF,1.0,0.5026455026455027
SVM_RBF,1.0,0.5
SVM_RBF,1.0,0.4973544973544973
SVM_RBF,1.0,0.4947089947089947
SVM_RBF,1.0,0.49206349206349204
SVM_RBF,1.0,0.4894179894179894
SVM_RBF,1.0,0.48677248677248675
SVM_RBF,1.0,0.48412698412698413
SVM_RBF,1.0,0.48148148148148145
SVM_RBF,1.0,0.47883597883597884
SVM_RBF,1.0,0.47619047619047616
SVM_RBF,1.0,0.47354497354497355
SVM_RBF,1.0,0.4708994708994709
SVM_RBF,1.0,0.46825396825396826
SVM_RBF,1.0,0.4656084656084656
SVM_RBF,1.0,0.46296296296296297
SVM_RBF,1.0,0.4603174603174603
SVM_RBF,1.0,0.4576719576719577
SVM_RBF,1.0,0.455026455026455
SVM_RBF,1.0,0.4523809523809524
SVM_RBF,1.0,0.4497354497354497
SVM_RBF,1.0,0.4470899470899471
SVM_RBF,1.0,0.4444444444444444
SVM_RBF,1.0,0.4417989417989418
SVM_RBF,1.0,0.43915343915343913
SVM_RBF,1.0,0.4365079365079365
SVM_RBF,1.0,0.43386243386243384
SVM_RBF,1.0,0.4312169312169312
SVM_RBF,1.0,0.42857142857142855
SVM_RBF,1.0,0.42592592592592593
SVM_RBF,1.0,0.42328042328042326
SVM_RBF,1.0,0.42063492063492064
SVM_RBF,1.0,0.41798941798941797
SVM_RBF,1.0,0.41534391534391535
SVM_RBF,1.0,0.4126984126984127
SVM_RBF,1.0,0.41005291005291006
SVM_RBF,1.0,0.4074074074074074
SVM_RBF,1.0,0.40476190476190477
SVM_RBF,1.0,0.4021164021164021
SVM_RBF,1.0,0.3994708994708995
SVM_RBF,1.0,0.3968253968253968
SVM_RBF,1.0,0.3941798941798942
SVM_RBF,1.0,0.3915343915343915
SVM_RBF,1.0,0.3888888888888889
SVM_RBF,1.0,0.3862433862433862
SVM_RBF,1.0,0.3835978835978836
SVM_RBF,1.0,0.38095238095238093
SVM_RBF,1.0,0.3783068783068783
SVM_RBF,1.0,0.37566137566137564
SVM_RBF,1.0,0.373015873015873
SVM_RBF,1.0,0.37037037037037035
SVM_RBF,1.0,0.36772486772486773
SVM_RBF,1.0,0.36507936507936506
SVM_RBF,1.0,0.36243386243386244
SVM_RBF,1.0,0.35978835978835977
SVM_RBF,1.0,0.35714285714285715
SVM_RBF,1.0,0.3544973544973545
SVM_RBF,1.0,0.35185185185185186
SVM_RBF,1.0,0.3492063492063492
SVM_RBF,1.0,0.34656084656084657
SVM_RBF,1.0,0.3439153439153439
SVM_RBF,1.0,0.3412698412698413
SVM_RBF,1.0,0.3386243386243386
SVM_RBF,1.0,0.335978835978836
SVM_RBF,1.0,0.3333333333333333
SVM_RBF,1.0,0.3306878306878307
SVM_RBF,1.0,0.328042328042328
SVM_RBF,1.0,0.3253968253968254
SVM_RBF,1.0,0.32275132275132273
SVM_RBF,1.0,0.3201058201058201
SVM_RBF,1.0,0.31746031746031744
SVM_RBF,1.0,0.3148148148148148
SVM_RBF,1.0,0.31216931216931215
SVM_RBF,1.0,0.30952380952380953
SVM_RBF,1.0,0.30687830687830686
SVM_RBF,1.0,0.30423280423280424
SVM_RBF,1.0,0.30158730158730157
SVM_RBF,1.0,0.29894179894179895
SVM_RBF,1.0,0.2962962962962963
SVM_RBF,1.0,0.29365079365079366
SVM_RBF,1.0,0.291005291005291
SVM_RBF,1.0,0.28835978835978837
SVM_RBF,1.0,0.2857142857142857
SVM_RBF,1.0,0.2830687830687831
SVM_RBF,1.0,0.2804232804232804
SVM_RBF,1.0,0.2777777777777778
SVM_RBF,1.0,0.2751322751322751
SVM_RBF,1.0,0.2724867724867725
SVM_RBF,1.0,0.2698412698412698
SVM_RBF,1.0,0.2671957671957672
SVM_RBF,1.0,0.26455026455026454
SVM_RBF,1.0,0.2619047619047619
SVM_RBF,1.0,0.25925925925925924
SVM_RBF,1.0,0.2566137566137566
SVM_RBF,1.0,0.25396825396825395
SVM_RBF,1.0,0.25132275132275134
SVM_RBF,1.0,0.24867724867724866
SVM_RBF,1.0,0.24603174603174602
SVM_RBF,1.0,0.24338624338624337
SVM_RBF,1.0,0.24074074074074073
SVM_RBF,1.0,0.23809523809523808
SVM_RBF,1.0,0.23544973544973544
SVM_RBF,1.0,0.2328042328042328
SVM_RBF,1.0,0.23015873015873015
SVM_RBF,1.0,0.2275132275132275
SVM_RBF,1.0,0.22486772486772486
SVM_RBF,1.0,0.2222222222222222
SVM_RBF,1.0,0.21957671957671956
SVM_RBF,1.0,0.21693121693121692
SVM_RBF,1.0,0.21428571428571427
SVM_RBF,1.0,0.21164021164021163
SVM_RBF,1.0,0.20899470899470898
SVM_RBF,1.0,0.20634920634920634
SVM_RBF,1.0,0.2037037037037037
SVM_RBF,1.0,0.20105820105820105
SVM_RBF,1.0,0.1984126984126984
SVM_RBF,1.0,0.19576719576719576
SVM_RBF,1.0,0.1931216931216931
SVM_RBF,1.0,0.19047619047619047
SVM_RBF,1.0,0.18783068783068782
SVM_RBF,1.0,0.18518518518518517
SVM_RBF,1.0,0.18253968253968253
SVM_RBF,1.0,0.17989417989417988
SVM_RBF,1.0,0.17724867724867724
SVM_RBF,1.0,0.1746031746031746
SVM_RBF,1.0,0.17195767195767195
SVM_RBF,1.0,0.1693121693121693
SVM_RBF,1.0,0.16666666666666666
SVM_RBF,1.0,0.164021164021164
SVM_RBF,1.0,0.16137566137566137
SVM_RBF,1.0,0.15873015873015872
SVM_RBF,1.0,0.15608465608465608
SVM_RBF,1.0,0.15343915343915343
SVM_RBF,1.0,0.15079365079365079
SVM_RBF,1.0,0.14814814814814814
SVM_RBF,1.0,0.1455026455026455
SVM_RBF,1.0,0.14285714285714285
SVM_RBF,1.0,0.1402116402116402
SVM_RBF,1.0,0.13756613756613756
SVM_RBF,1.0,0.1349206349206349
SVM_RBF,1.0,0.13227513227513227
SVM_RBF,1.0,0.12962962962962962
SVM_RBF,1.0,0.12698412698412698
SVM_RBF,1.0,0.12433862433862433
SVM_RBF,1.0,0.12169312169312169
SVM_RBF,1.0,0.11904761904761904
SVM_RBF,1.0,0.1164021164021164
SVM_RBF,1.0,0.11375661375661375
SVM_RBF,1.0,0.1111111111111111
SVM_RBF,1.0,0.10846560846560846
SVM_RBF,1.0,0.10582010582010581
SVM_RBF,1.0,0.10317460317460317
SVM_RBF,1.0,0.10052910052910052
SVM_RBF,1.0,0.09788359788359788
SVM_RBF,1.0,0.09523809523809523
SVM_RBF,1.0,0.09259259259259259
SVM_RBF,1.0,0.08994708994708994
SVM_RBF,1.0,0.0873015873015873
SVM_RBF,1.0,0.08465608465608465
SVM_RBF,1.0,0.082010582010582
SVM_RBF,1.0,0.07936507936507936
SVM_RBF,1.0,0.07671957671957672
SVM_RBF,1.0,0.07407407407407407
SVM_RBF,1.0,0.07142857142857142
SVM_RBF,1.0,0.06878306878306878
SVM_RBF,1.0,0.06613756613756613
SVM_RBF,1.0,0.06349206349206349
SVM_RBF,1.0,0.06084656084656084
SVM_RBF,1.0,0.0582010582010582
SVM_RBF,1.0,0.05555555555555555
SVM_RBF,1.0,0.05291005291005291
SVM_RBF,1.0,0.05026455026455026
SVM_RBF,1.0,0.047619047619047616
SVM_RBF,1.0,0.04497354497354497
SVM_RBF,1.0,0.042328042328042326
SVM_RBF,1.0,0.03968253968253968
SVM_RBF,1.0,0.037037037037037035
SVM_RBF,1.0,0.03439153439153439
SVM_RBF,1.0,0.031746031746031744
SVM_RBF,1.0,0.0291005291005291
SVM_RBF,1.0,0.026455026455026454
SVM_RBF,1.0,0.023809523809523808
SVM_RBF,1.0,0.021164021164021163
SVM_RBF,1.0,0.018518518518518517
SVM_RBF,1.0,0.015873015873015872
SVM_RBF,1.0,0.013227513227513227
SVM_RBF,1.0,0.010582010582010581
SVM_RBF,1.0,0.007936507936507936
SVM_RBF,1.0,0.005291005291005291
SVM_RBF,1.0,0.0026455026455026454
SVM_RBF,1.0,0.0
XGBoost,0.3129139072847682,1.0
XGBoost,0.3131731565865783,1.0
XGBoost,0.31343283582089554,1.0
XGBoost,0.3136929460580913,1.0
XGBoost,0.313953488372093,1.0
XGBoost,0.314214463840399,1.0
XGBoost,0.3144758735440932,1.0
XGBoost,0.3147377185678601,1.0
XGBoost,0.315,1.0
XGBoost,0.31526271893244373,1.0
XGBoost,0.31552587646076796,1.0
XGBoost,0.3157894736842105,1.0
XGBoost,0.31605351170568563,1.0
XGBoost,0.3163179916317992,1.0
XGBoost,0.3165829145728643,1.0
XGBoost,0.316848281642917,1.0
XGBoost,0.31711409395973156,1.0
XGBoost,0.31738035264483627,1.0
XGBoost,0.3176470588235294,1.0
XGBoost,0.31791421362489486,1.0
XGBoost,0.3181818181818182,1.0
XGBoost,0.3184498736310025,1.0
XGBoost,0.31871838111298484,1.0
XGBoost,0.3189873417721519,1.0
XGBoost,0.31925675675675674,1.0
XGBoost,0.31952662721893493,1.0
XGBoost,0.3197969543147208,1.0
XGBoost,0.32006773920406434,1.0
XGBoost,0.32033898305084746,1.0
XGBoost,0.32061068702290074,1.0
XGBoost,0.32088285229202035,1.0
XGBoost,0.3211554800339847,1.0
XGBoost,0.32142857142857145,1.0
XGBoost,0.32170212765957445,1.0
XGBoost,0.3219761499148211,1.0
XGBoost,0.32225063938618925,1.0
XGBoost,0.3225255972696246,1.0
XGBoost,0.322801024765158,1.0
XGBoost,0.3230769230769231,1.0
XGBoost,0.32335329341317365,1.0
XGBoost,0.3236301369863014,1.0
XGBoost,0.32390745501285345,1.0
XGBoost,0.3241852487135506,1.0
XGBoost,0.3244635193133047,1.0
XGBoost,0.3247422680412371,1.0
XGBoost,0.3250214961306965,1.0
XGBoost,0.3253012048192771,1.0
XGBoost,0.32558139534883723,1.0
XGBoost,0.3258620689655172,1.0
XGBoost,0.3261432269197584,1.0
XGBoost,0.32642487046632124,1.0
XGBoost,0.3267070008643042,1.0
XGBoost,0.32698961937716264,1.0
XGBoost,0.32727272727272727,1.0
XGBoost,0.3275563258232236,1.0
XGBoost,0.32784041630529054,1.0
XGBoost,0.328125,1.0
XGBoost,0.32841007819287577,1.0
XGBoost,0.32869565217391306,1.0
XGBoost,0.3289817232375979,1.0
XGBoost,0.32926829268292684,1.0
XGBoost,0.3295553618134263,1.0
XGBoost,0.3298429319371728,1.0
XGBoost,0.33013100436681225,1.0
XGBoost,0.3304195804195804,1.0
XGBoost,0.33070866141732286,1.0
XGBoost,0.3309982486865149,1.0
XGBoost,0.3312883435582822,1.0
XGBoost,0.33157894736842103,1.0
XGBoost,0.33187006145741876,1.0
XGBoost,0.3321616871704745,1.0
XGBoost,0.3324538258575198,1.0
XGBoost,0.33303964757709253,1.0
XGBoost,0.3333333333333333,1.0
XGBoost,0.33362753751103263,1.0
XGBoost,0.3339222614840989,1.0
XGBoost,0.33421750663129973,1.0
XGBoost,0.3345132743362832,1.0
XGBoost,0.33480956598759964,1.0
XGBoost,0.3351063829787234,1.0
XGBoost,0.33540372670807456,1.0
XGBoost,0.33570159857904086,1.0
XGBoost,0.336,1.0
XGBoost,0.33629893238434166,1.0
XGBoost,0.3375,1.0
XGBoost,0.3378016085790885,1.0
XGBoost,0.33810375670840787,1.0
XGBoost,0.3384064458370636,1.0
XGBoost,0.3387096774193548,1.0
XGBoost,0.33901345291479823,1.0
XGBoost,0.3393177737881508,1.0
XGBoost,0.33962264150943394,1.0
XGBoost,0.33992805755395683,1.0
XGBoost,0.3402340234023402,1.0
XGBoost,0.3408476104598738,1.0
XGBoost,0.34115523465703973,1.0
XGBoost,0.34146341463414637,1.0
XGBoost,0.34177215189873417,1.0
XGBoost,0.3420814479638009,1.0
XGBoost,0.3423913043478261,1.0
XGBoost,0.34270172257479603,1.0
XGBoost,0.3430127041742287,1.0
XGBoost,0.34332425068119893,1.0
XGBoost,0.34363636363636363,1.0
XGBoost,0.34394904458598724,1.0
XGBoost,0.3442622950819672,1.0
XGBoost,0.3445761166818596,1.0
XGBoost,0.3448905109489051,1.0
XGBoost,0.3452054794520548,1.0
XGBoost,0.34552102376599636,1.0
XGBoost,0.3458371454711802,1.0
XGBoost,0.34615384615384615,1.0
XGBoost,0.3464711274060495,1.0
XGBoost,0.3467889908256881,1.0
XGBoost,0.34710743801652894,1.0
XGBoost,0.3474264705882353,1.0
XGBoost,0.34806629834254144,1.0
XGBoost,0.34838709677419355,1.0
XGBoost,0.34870848708487084,1.0
XGBoost,0.3490304709141274,1.0
XGBoost,0.34935304990757854,1.0
XGBoost,0.34967622571692875,1.0
XGBoost,0.35,1.0
XGBoost,0.35032437442076,1.0
XGBoost,0.35064935064935066,1.0
XGBoost,0.35097493036211697,1.0
XGBoost,0.3513011152416357,1.0
XGBoost,0.3516279069767442,1.0
XGBoost,0.35195530726256985,1.0
